trialnr	timestamp	angle	event	targ_ang	cue_dir
18	1016.33839923	99	0	139	-1
18	1049.64596616	100	0	139	-1
18	1082.98197779	101	0	139	-1
18	1132.96898707	102	0	139	-1
18	1166.29121622	103	0	139	-1
18	1199.6017156	104	0	139	-1
18	1232.93860696	105	0	139	-1
18	1266.25526447	106	0	139	-1
18	1316.24315348	107	0	139	-1
18	1349.55013392	108	0	139	-1
18	1382.89289017	109	0	139	-1
18	1416.20925444	110	0	139	-1
18	1466.19509074	111	0	139	-1
18	1499.50236443	112	0	139	-1
18	1532.84218824	113	0	139	-1
18	1566.16500387	114	0	139	-1
18	1599.4705181	115	0	139	-1
18	1632.81151488	116	0	139	-1
18	1666.1328643	117	0	139	-1
18	1699.45333398	118	0	139	-1
18	1732.77937531	119	0	139	-1
18	1766.10483014	120	0	139	-1
18	1799.42295387	121	0	139	-1
18	1832.75016818	122	0	139	-1
18	1866.06887839	123	0	139	-1
18	1899.3908143	124	0	139	-1
18	1932.70043394	125	0	139	-1
18	1966.04612264	126	0	139	-1
18	1999.35779499	127	0	139	-1
18	2049.34656373	128	0	139	-1
18	2082.65295769	129	0	139	-1
18	2115.98984906	129	0	139	-1
18	2149.31119847	129	0	139	-1
18	2182.61876541	129	0	139	-1
18	2232.58759354	129	0	139	-1
18	2265.94589174	129	0	139	-1
18	2299.26254924	129	0	139	-1
18	2332.5689432	130	0	139	-1
18	2365.91521838	131	0	139	-1
18	2399.22894345	132	0	139	-1
18	2432.54442798	133	0	139	-1
18	2465.87985312	134	0	139	-1
18	2499.20442822	135	0	139	-1
18	2532.51316814	136	0	139	-1
18	2565.84947301	136	0	139	-1
18	2599.17082243	136	0	139	-1
18	2632.48835967	136	0	139	-1
18	2665.81616046	136	0	139	-1
18	2699.13809636	136	0	139	-1
18	2732.45973902	136	0	139	-1
18	2765.77903573	136	0	139	-1
18	2799.1080095	136	0	139	-1
18	2832.42759945	136	0	139	-1
18	2865.7319407	136	0	139	-1
18	2899.07293748	136	0	139	-1
18	2949.05789405	136	0	139	-1
19	0.0	90	0	43	0
19	99.9408819498	90	0	43	0
19	133.27748007	90	0	43	0
19	166.595603799	90	0	43	0
19	199.905516687	90	0	43	0
19	233.241528319	90	0	43	0
19	266.559945293	90	0	43	0
19	299.888625816	90	0	43	0
19	333.209388744	90	0	43	0
19	366.531031405	90	0	43	0
19	399.842997004	90	0	43	0
19	433.186632987	90	0	43	0
19	466.50504996	90	0	43	0
19	499.809977696	91	0	43	0
19	566.474669851	92	0	43	0
19	599.78458274	93	0	43	0
19	633.120594371	94	0	43	0
19	683.102325251	95	0	43	0
19	716.423967912	96	0	43	0
19	749.758220078	97	0	43	0
19	783.072531631	98	0	43	0
19	816.393587803	99	0	43	0
19	849.728426457	100	0	43	0
19	883.039512323	100	0	43	0
19	916.361154984	100	0	43	0
19	949.697166615	100	0	43	0
19	982.991830801	100	0	43	0
19	1016.32549648	100	0	43	0
19	1049.64596616	99	0	43	0
19	1082.96496962	98	0	43	0
19	1116.29892854	97	0	43	0
19	1149.62614285	96	0	43	0
19	1182.92813814	95	0	43	0
19	1216.27060114	94	0	43	0
19	1249.58637892	93	0	43	0
19	1282.90098372	92	0	43	0
19	1316.23347642	91	0	43	0
19	1349.56860832	90	0	43	0
19	1382.86620494	89	0	43	0
19	1432.85233449	88	0	43	0
19	1466.18365421	87	0	43	0
19	1499.51204149	86	0	43	0
19	1532.81931518	85	0	43	0
19	1582.79430144	84	0	43	0
19	1616.14321582	83	0	43	0
19	1649.46309902	82	0	43	0
19	1682.78943359	81	0	43	0
19	1716.10755732	80	0	43	0
19	1749.43477162	79	0	43	0
19	1782.75582779	78	0	43	0
19	1816.08069614	77	0	43	0
19	1849.39911311	76	0	43	0
19	1882.72398146	75	0	43	0
19	1916.03037542	74	0	43	0
19	1949.37195869	73	0	43	0
19	1982.68978917	72	0	43	0
19	2016.00410073	71	0	43	0
19	2049.33659343	70	0	43	0
19	2082.66234151	69	0	43	0
19	2115.97049493	68	0	43	0
19	2149.3120782	67	0	43	0
19	2182.62756274	66	0	43	0
19	2215.93454318	65	0	43	0
19	2249.27407374	64	0	43	0
19	2282.59337045	63	0	43	0
19	2332.57187564	63	0	43	0
19	2365.88706693	63	0	43	0
19	2399.22571776	63	0	43	0
19	2432.54648069	63	0	43	0
19	2465.85404762	63	0	43	0
19	2499.18947276	63	0	43	0
19	2532.51434111	63	0	43	0
19	2565.82308102	63	0	43	0
19	2599.1593859	63	0	43	0
19	2632.48278803	63	0	43	0
19	2665.82671725	62	0	43	0
19	2699.13399094	61	0	43	0
19	2732.45416738	60	0	43	0
19	2765.7755168	59	0	43	0
19	2799.11299465	58	0	43	0
19	2832.41968185	57	0	43	0
19	2865.74601642	56	0	43	0
19	2899.05680904	55	0	43	0
19	2932.39399365	54	0	43	0
19	2965.71446334	54	0	43	0
19	2999.01792485	54	0	43	0
19	3032.3554027	54	0	43	0
19	3165.64578552	54	0	43	0
19	3198.95540517	54	0	43	0
19	3232.29258978	54	0	43	0
19	3265.61129999	54	0	43	0
19	3298.92326559	54	0	43	0
20	0.0	90	0	31	0
20	83.3121708697	90	0	31	0
20	133.290969307	90	0	31	0
20	166.614371434	90	0	31	0
20	199.924870811	90	0	31	0
20	233.24299454	90	0	31	0
20	266.582525103	90	0	31	0
20	299.88891906	90	0	31	0
20	333.228449623	91	0	31	0
20	399.867629525	92	0	31	0
20	433.221235814	93	0	31	0
20	466.526163549	94	0	31	0
20	499.829918308	95	0	31	0
20	533.166516428	96	0	31	0
20	566.492557753	97	0	31	0
20	599.800711176	98	0	31	0
20	633.163408038	99	0	31	0
20	666.463643865	99	0	31	0
20	699.775022976	99	0	31	0
20	733.101944033	99	0	31	0
20	766.424759671	98	0	31	0
20	799.750214508	97	0	31	0
20	833.070977436	96	0	31	0
20	883.059159691	95	0	31	0
20	916.38138884	94	0	31	0
20	949.703617989	93	0	31	0
20	983.015583588	92	0	31	0
20	1016.34631682	91	0	31	0
20	1049.67294464	90	0	31	0
20	1082.98872241	89	0	31	0
20	1116.31681645	88	0	31	0
20	1149.6390456	87	0	31	0
20	1182.94895848	86	0	31	0
20	1216.28702283	85	0	31	0
20	1249.61013171	84	0	31	0
20	1282.91681891	83	0	31	0
20	1316.25429676	82	0	31	0
20	1349.58063133	81	0	31	0
20	1382.88995773	80	0	31	0
20	1416.22333016	79	0	31	0
20	1449.54438634	78	0	31	0
20	1482.85371274	77	0	31	0
20	1516.19353654	76	0	31	0
20	1549.51664543	75	0	31	0
20	1599.50160199	74	0	31	0
20	1632.82177843	73	0	31	0
20	1666.14195487	72	0	31	0
20	1699.46242456	71	0	31	0
20	1732.78934561	70	0	31	0
20	1782.78075356	69	0	31	0
20	1816.09535835	68	0	31	0
20	1849.41788075	67	0	31	0
20	1882.74186936	66	0	31	0
20	1916.04093221	65	0	31	0
20	1949.38896686	64	0	31	0
20	1982.724392	63	0	31	0
20	2016.02404134	62	0	31	0
20	2049.35477457	61	0	31	0
20	2082.67583075	60	0	31	0
20	2115.98515715	59	0	31	0
20	2149.32204851	58	0	31	0
20	2182.64339793	57	0	31	0
20	2215.95624326	56	0	31	0
20	2249.29489409	55	0	31	0
20	2282.6141908	54	0	31	0
20	2315.92146449	53	0	31	0
20	2365.91375216	52	0	31	0
20	2399.24859081	51	0	31	0
20	2432.5664213	50	0	31	0
20	2465.87516121	49	0	31	0
20	2515.86187724	49	0	31	0
20	2549.19290372	49	0	31	0
20	2582.51659909	49	0	31	0
20	2615.84000122	49	0	31	0
20	2649.14580869	49	0	31	0
20	2682.48856494	49	0	31	0
20	2715.80727516	49	0	31	0
20	2749.14094083	49	0	31	0
20	2782.4646362	49	0	31	0
20	2832.42437376	49	0	31	0
20	2865.75950566	49	0	31	0
20	2899.06414015	49	0	31	0
20	2932.41041533	49	0	31	0
20	2982.38862728	48	0	31	0
20	3015.71789429	47	0	31	0
20	3049.02428825	46	0	31	0
20	3082.3617661	45	0	31	0
20	3115.68106281	45	0	31	0
20	3148.98745677	45	0	31	0
20	3182.32786706	45	0	31	0
20	3215.65244217	45	0	31	0
20	3248.95297124	45	0	31	0
20	3298.94379269	45	0	31	0
20	3332.28127055	45	0	31	0
20	3365.60643214	45	0	31	0
20	3398.91546529	45	0	31	0
20	3448.90980568	45	0	31	0
20	3482.23555376	45	0	31	0
20	3515.5504518	45	0	31	0
20	3548.88851614	45	0	31	0
20	3582.20810609	45	0	31	0
21	0.0	90	0	48	1
21	83.3224344206	90	0	48	1
21	133.294781483	90	0	48	1
21	166.602641662	90	0	48	1
21	199.938946538	90	0	48	1
21	233.272612214	90	0	48	1
21	283.241440346	90	0	48	1
21	316.57422629	90	0	48	1
21	349.893229752	90	0	48	1
21	383.212233214	90	0	48	1
21	416.522146103	91	0	48	1
21	483.189477457	92	0	48	1
21	516.514932293	93	0	48	1
21	549.837454686	94	0	48	1
21	583.158804103	95	0	48	1
21	616.477807565	96	0	48	1
21	649.805608356	96	0	48	1
21	683.121092886	96	0	48	1
21	733.108688653	96	0	48	1
21	766.431211046	96	0	48	1
21	799.753440196	96	0	48	1
21	833.071270681	95	0	48	1
21	883.063265111	94	0	48	1
21	916.386080749	93	0	48	1
21	949.692181462	92	0	48	1
21	983.034351224	91	0	48	1
21	1016.35159522	90	0	48	1
21	1066.33303286	89	0	48	1
21	1099.64353223	88	0	48	1
21	1132.98540875	87	0	48	1
21	1166.30587843	86	0	48	1
21	1199.61227239	85	0	48	1
21	1232.94769753	84	0	48	1
21	1266.27960374	83	0	48	1
21	1299.58247877	82	0	48	1
21	1332.92054311	81	0	48	1
21	1366.2410128	80	0	48	1
21	1399.55151217	79	0	48	1
21	1432.88840354	78	0	48	1
21	1466.21033944	77	0	48	1
21	1516.19500277	76	0	48	1
21	1549.5025697	75	0	48	1
21	1582.84122053	74	0	48	1
21	1616.16432941	73	0	48	1
21	1666.14254136	72	0	48	1
21	1699.45831914	71	0	48	1
21	1732.77673611	70	0	48	1
21	1766.11773289	69	0	48	1
21	1816.09858404	68	0	48	1
21	1849.43635514	67	0	48	1
21	1882.72896661	66	0	48	1
21	1916.06879042	65	0	48	1
21	1949.39512499	64	0	48	1
21	1982.70327841	63	0	48	1
21	2016.0363576	62	0	48	1
21	2049.35946648	61	0	48	1
21	2082.66937937	60	0	48	1
21	2116.00304505	59	0	48	1
21	2149.32820664	58	0	48	1
21	2182.63811953	57	0	48	1
21	2215.97794334	56	0	48	1
21	2265.96905803	55	0	48	1
21	2299.28219661	54	0	48	1
21	2332.59269599	53	0	48	1
21	2365.92665491	53	0	48	1
21	2399.24829757	53	0	48	1
21	2449.23002845	53	0	48	1
21	2482.54873867	53	0	48	1
21	2515.87976515	53	0	48	1
21	2549.20023483	53	0	48	1
21	2599.18489815	53	0	48	1
21	2632.50683406	53	0	48	1
21	2665.83316863	53	0	48	1
21	2699.15510453	53	0	48	1
21	2749.12774484	53	0	48	1
21	2782.45613212	52	0	48	1
21	2815.77103016	51	0	48	1
21	2849.10792153	50	0	48	1
21	2882.4316169	50	0	48	1
21	2915.73742437	50	0	48	1
21	2949.07578195	50	0	48	1
21	2982.39595839	50	0	48	1
21	3015.70323208	50	0	48	1
21	3065.69112109	50	0	48	1
21	3099.02713272	50	0	48	1
21	3132.34936187	50	0	48	1
21	3165.65604907	50	0	48	1
21	3215.64012591	50	0	48	1
21	3248.97643078	50	0	48	1
21	3298.96431979	51	0	48	1
21	3332.29094761	52	0	48	1
21	3365.59646183	53	0	48	1
21	3415.59197519	54	0	48	1
21	3448.91948274	55	0	48	1
21	3482.2411254	56	0	48	1
21	3515.56423428	57	0	48	1
21	3548.8935013	58	0	48	1
21	3582.21074529	59	0	48	1
21	3615.54587719	59	0	48	1
21	3648.83174405	59	0	48	1
21	3682.17420705	59	0	48	1
21	3715.49936864	59	0	48	1
21	3748.80752207	59	0	48	1
21	3782.14412019	59	0	48	1
21	3815.46341689	59	0	48	1
21	3865.44280182	59	0	48	1
21	3898.75799311	59	0	48	1
21	3932.093125	59	0	48	1
21	3965.41887309	59	0	48	1
21	4015.39972423	59	0	48	1
22	0.0	90	0	123	0
22	99.9514387446	90	0	123	0
22	133.302699079	90	0	123	0
22	166.610266014	90	0	123	0
22	199.930442453	90	0	123	0
22	233.267040573	90	0	123	0
22	266.577246706	90	0	123	0
22	299.906806963	90	0	123	0
22	333.235780731	90	0	123	0
22	366.544227398	90	0	123	0
22	416.529770454	90	0	123	0
22	449.865488841	90	0	123	0
22	483.186545013	90	0	123	0
22	516.513466072	90	0	123	0
22	566.497249662	90	0	123	0
22	599.819185567	91	0	123	0
22	666.477426347	92	0	123	0
22	716.442149058	93	0	123	0
22	749.776987713	94	0	123	0
22	783.086900602	95	0	123	0
22	816.446078532	96	0	123	0
22	849.746021115	97	0	123	0
22	899.741827721	98	0	123	0
22	933.106284049	99	0	123	0
22	966.407692854	100	0	123	0
22	999.725523338	101	0	123	0
22	1033.02077401	102	0	123	0
22	1066.34534912	103	0	123	0
22	1099.66347285	104	0	123	0
22	1132.97367898	105	0	123	0
22	1182.95892879	106	0	123	0
22	1216.2961134	107	0	123	0
22	1249.61658308	108	0	123	0
22	1282.93763925	109	0	123	0
22	1316.27482386	110	0	123	0
22	1366.24394524	111	0	123	0
22	1399.56705412	112	0	123	0
22	1432.89397518	113	0	123	0
22	1466.21503135	114	0	123	0
22	1516.1906041	115	0	123	0
22	1549.52133733	116	0	123	0
22	1582.84561919	117	0	123	0
22	1616.16902132	118	0	123	0
22	1666.14136838	119	0	123	0
22	1699.47092864	120	0	123	0
22	1732.79931592	121	0	123	0
22	1766.10248419	121	0	123	0
22	1799.43761609	121	0	123	0
22	1832.7542736	121	0	123	0
22	1866.07415679	121	0	123	0
22	1899.40782247	121	0	123	0
22	1932.72975837	121	0	123	0
22	1966.05022806	121	0	123	0
22	1999.38125453	121	0	123	0
22	2032.72019861	121	0	123	0
22	2066.0301115	121	0	123	0
22	2116.01536131	121	0	123	0
22	2149.3305526	121	0	123	0
22	2182.65219526	121	0	123	0
22	2215.95682975	121	0	123	0
22	2249.2969468	121	0	123	0
22	2299.28102363	121	0	123	0
22	2332.61498255	121	0	123	0
22	2365.92753464	121	0	123	0
22	2399.2544557	121	0	123	0
22	2449.22328383	121	0	123	0
22	2482.5548968	121	0	123	0
22	2515.88064488	121	0	123	0
23	0.0	90	0	139	1
23	99.9470400802	90	0	139	1
23	133.276893581	90	0	139	1
23	183.248067667	90	0	139	1
23	216.582026588	90	0	139	1
23	249.906601692	90	0	139	1
23	283.212995649	90	0	139	1
23	316.553699189	90	0	139	1
23	366.542761177	90	0	139	1
23	399.860884906	90	0	139	1
23	433.1834073	90	0	139	1
23	466.503876983	91	0	139	1
23	549.805197814	92	0	139	1
23	583.135051315	93	0	139	1
23	616.46109264	94	0	139	1
23	666.439011345	95	0	139	1
23	699.753909386	96	0	139	1
23	733.092560216	96	0	139	1
23	766.414202877	96	0	139	1
23	799.720596834	96	0	139	1
23	833.054262511	97	0	139	1
23	866.385288989	98	0	139	1
23	899.705758673	99	0	139	1
23	933.029160799	100	0	139	1
23	983.011184924	101	0	139	1
23	1016.33839923	102	0	139	1
23	1049.6594554	103	0	139	1
23	1082.96555611	104	0	139	1
23	1132.95080592	105	0	139	1
23	1166.30177301	106	0	139	1
23	1199.61403186	107	0	139	1
23	1232.92013257	108	0	139	1
23	1266.25585096	109	0	139	1
23	1316.24403321	110	0	139	1
23	1349.56069072	111	0	139	1
23	1382.87646849	112	0	139	1
23	1416.20925444	113	0	139	1
23	1466.16987173	114	0	139	1
23	1499.5167334	115	0	139	1
23	1532.82371385	116	0	139	1
23	1566.16588361	117	0	139	1
23	1599.48254111	118	0	139	1
23	1632.79626618	119	0	139	1
23	1666.13198457	120	0	139	1
23	1699.45216101	121	0	139	1
23	1732.76354012	122	0	139	1
23	1782.75700077	123	0	139	1
23	1816.08538805	124	0	139	1
23	1849.40527124	125	0	139	1
23	1882.72662066	126	0	139	1
23	1932.71744211	126	0	139	1
23	1966.01679821	126	0	139	1
23	1999.35427606	126	0	139	1
23	2032.67826467	126	0	139	1
23	2082.66058204	126	0	139	1
23	2115.96990844	126	0	139	1
23	2149.30621332	126	0	139	1
23	2182.62521678	126	0	139	1
23	2215.93688914	126	0	139	1
23	2265.91275513	126	0	139	1
23	2299.25903031	126	0	139	1
23	2332.58213919	126	0	139	1
23	2365.88941288	126	0	139	1
23	2399.23480833	126	0	139	1
23	2432.55293206	126	0	139	1
23	2465.85140842	125	0	139	1
23	2499.20208227	124	0	139	1
23	2549.19759563	123	0	139	1
23	2582.50516257	122	0	139	1
23	2632.49422455	121	0	139	1
23	2665.81117531	121	0	139	1
23	2699.13692339	121	0	139	1
23	2749.12041373	121	0	139	1
23	2782.44264288	121	0	139	1
23	2815.7639923	121	0	139	1
23	2849.08886065	121	0	139	1
23	2899.07411046	121	0	139	1
23	2932.3916477	121	0	139	1
23	2965.71651605	121	0	139	1
23	2999.02291	122	0	139	1
23	3049.00317466	123	0	139	1
23	3082.3491566	124	0	139	1
23	3115.66845331	125	0	139	1
23	3148.97953917	125	0	139	1
23	3182.31261836	125	0	139	1
23	3215.63719346	125	0	139	1
23	3248.94798609	125	0	139	1
23	3282.28077203	125	0	139	1
23	3315.60681336	125	0	139	1
23	3365.59352939	125	0	139	1
23	3398.90314903	125	0	139	1
23	3432.234762	125	0	139	1
23	3465.55611142	125	0	139	1
23	3515.53960176	125	0	139	1
24	0.0	90	0	58	0
24	116.644663569	90	0	58	0
24	149.943726419	90	0	58	0
24	183.278858318	90	0	58	0
24	216.595222581	90	0	58	0
24	249.910707112	90	0	58	0
24	299.894197457	90	0	58	0
24	333.231088822	90	0	58	0
24	366.562995033	90	0	58	0
24	399.870855212	90	0	58	0
24	433.198362758	90	0	58	0
24	466.522351373	90	0	58	0
24	499.844873767	90	0	58	0
24	533.170328603	90	0	58	0
24	566.491091531	90	0	58	0
24	599.815080147	90	0	58	0
24	633.115609218	90	0	58	0
24	666.457192491	90	0	58	0
24	699.782060839	89	0	58	0
24	783.062854569	88	0	58	0
24	816.416460858	87	0	58	0
24	849.741915694	86	0	58	0
24	899.728045239	85	0	58	0
24	933.032093242	84	0	58	0
24	966.366931896	83	0	58	0
24	999.690040778	82	0	58	0
24	1049.67353112	81	0	58	0
24	1082.9840305	80	0	58	0
24	1116.32913271	79	0	58	0
24	1149.64227128	78	0	58	0
24	1182.94807875	77	0	58	0
24	1232.93391505	76	0	58	0
24	1266.27432535	75	0	58	0
24	1299.59508828	74	0	58	0
24	1332.90412143	73	0	58	0
24	1382.8990483	72	0	58	0
24	1416.22215719	71	0	58	0
24	1449.54761202	70	0	58	0
24	1482.86896144	69	0	58	0
24	1532.85538423	68	0	58	0
24	1566.17673365	67	0	58	0
24	1599.50306821	66	0	58	0
24	1632.82529736	65	0	58	0
24	1666.12934537	64	0	58	0
24	1716.11459518	63	0	58	0
24	1749.45295276	63	0	58	0
24	1782.76814405	63	0	58	0
24	1816.07483125	63	0	58	0
24	1866.06887839	63	0	58	0
24	1899.40489002	63	0	58	0
24	1932.72272051	63	0	58	0
24	1966.03058069	63	0	58	0
24	2016.00556695	63	0	58	0
24	2049.35389484	63	0	58	0
24	2082.6755375	63	0	58	0
24	2115.98779635	63	0	58	0
24	2149.3252742	63	0	58	0
24	2199.30407264	63	0	58	0
25	0.0	90	0	136	-1
25	99.9593563406	90	0	136	-1
25	133.294194994	90	0	136	-1
25	166.602934906	90	0	136	-1
25	199.923991078	90	0	136	-1
25	249.894578676	90	0	136	-1
25	283.234402482	90	0	136	-1
25	316.537863997	90	0	136	-1
25	349.874462117	90	0	136	-1
25	383.200796686	90	0	136	-1
25	416.507483888	90	0	136	-1
25	449.84906716	90	0	136	-1
25	483.171882799	90	0	136	-1
25	516.47651729	90	0	136	-1
25	549.842146595	90	0	136	-1
25	583.139743223	90	0	136	-1
25	616.444670959	90	0	136	-1
25	649.777750148	90	0	136	-1
25	683.102032007	90	0	136	-1
25	716.413997606	90	0	136	-1
25	749.749129504	90	0	136	-1
25	783.074584341	90	0	136	-1
25	833.062473351	90	0	136	-1
25	866.362709179	90	0	136	-1
25	899.701066764	89	0	136	-1
25	966.355788613	88	0	136	-1
25	1016.33634652	87	0	136	-1
25	1049.66062838	86	0	136	-1
25	1082.99429405	85	0	136	-1
25	1116.30567316	84	0	136	-1
25	1149.62496987	84	0	136	-1
25	1182.94397333	84	0	136	-1
25	1216.27089439	85	0	136	-1
25	1249.58051403	86	0	136	-1
25	1282.92327028	87	0	136	-1
25	1316.24051428	88	0	136	-1
25	1349.55160015	89	0	136	-1
25	1382.88614556	90	0	136	-1
25	1416.20749497	91	0	136	-1
25	1449.51652813	92	0	136	-1
25	1482.85459247	93	0	136	-1
25	1516.17564864	94	0	136	-1
25	1549.49259939	95	0	136	-1
25	1599.46758565	96	0	136	-1
25	1632.81004866	97	0	136	-1
25	1666.12817239	98	0	136	-1
25	1699.43573932	99	0	136	-1
25	1749.41952292	100	0	136	-1
25	1782.75934672	101	0	136	-1
25	1816.08362858	102	0	136	-1
25	1849.40439151	103	0	136	-1
25	1882.72925986	104	0	136	-1
25	1916.05060927	105	0	136	-1
25	1949.37225193	106	0	136	-1
25	1982.69829326	107	0	136	-1
25	2016.0158305	108	0	136	-1
25	2049.33864614	109	0	136	-1
25	2082.65383742	110	0	136	-1
25	2115.98662337	111	0	136	-1
25	2149.31031874	112	0	136	-1
25	2182.61876541	113	0	136	-1
25	2215.9538973	114	0	136	-1
25	2249.27817916	115	0	136	-1
25	2282.5857461	116	0	136	-1
25	2315.92967533	117	0	136	-1
25	2365.90612781	118	0	136	-1
25	2399.23011642	118	0	136	-1
25	2432.53357794	118	0	136	-1
25	2465.8704693	118	0	136	-1
25	2515.85718534	118	0	136	-1
25	2549.18029422	118	0	136	-1
25	2582.49577875	118	0	136	-1
25	2615.825339	118	0	136	-1
25	2665.79797931	118	0	136	-1
25	2699.13575041	118	0	136	-1
25	2732.44067814	118	0	136	-1
25	2765.77991546	118	0	136	-1
25	2799.1000919	118	0	136	-1
25	2832.42847918	118	0	136	-1
25	2865.74777589	118	0	136	-1
26	0.0	90	0	15	0
26	116.617685094	90	0	15	0
26	149.936102068	90	0	15	0
26	183.26331637	90	0	15	0
26	233.235370189	90	0	15	0
26	266.570795331	90	0	15	0
26	299.888332572	90	0	15	0
26	333.199711682	90	0	15	0
26	366.533963848	90	0	15	0
26	399.858832196	90	0	15	0
26	433.169038329	90	0	15	0
26	466.503583738	90	0	15	0
26	499.823466933	90	0	15	0
26	533.141004174	91	0	15	0
26	599.800124688	92	0	15	0
26	633.107984866	93	0	15	0
26	683.0947009	94	0	15	0
26	716.426900355	95	0	15	0
26	749.751182214	96	0	15	0
26	783.073118119	97	0	15	0
26	833.06305984	98	0	15	0
26	866.382063302	99	0	15	0
26	899.700480275	99	0	15	0
26	933.019776982	99	0	15	0
26	966.333502046	99	0	15	0
26	1016.31845861	99	0	15	0
26	1049.65300402	99	0	15	0
26	1082.96584936	99	0	15	0
26	1116.28104064	99	0	15	0
26	1149.6205712	99	0	15	0
26	1182.94485306	99	0	15	0
26	1216.25329973	99	0	15	0
26	1249.60133438	99	0	15	0
26	1282.91652566	99	0	15	0
26	1316.22057367	99	0	15	0
26	1349.55981099	98	0	15	0
26	1382.889078	98	0	15	0
26	1416.19517871	98	0	15	0
26	1466.16781902	98	0	15	0
26	1499.50910905	98	0	15	0
26	1532.83632335	97	0	15	0
26	1566.14564975	96	0	15	0
26	1616.12796712	95	0	15	0
26	1649.4716031	94	0	15	0
26	1682.77535786	93	0	15	0
26	1716.1134222	92	0	15	0
26	1749.43477162	91	0	15	0
26	1782.76374539	90	0	15	0
26	1816.08157587	89	0	15	0
26	1849.40996315	88	0	15	0
26	1882.72544768	87	0	15	0
26	1916.04709034	86	0	15	0
26	1949.35700323	85	0	15	0
26	1982.69506757	84	0	15	0
26	2016.0211089	83	0	15	0
26	2049.32808934	82	0	15	0
26	2082.65295769	81	0	15	0
26	2115.98310444	80	0	15	0
26	2149.29770923	79	0	15	0
26	2199.27826714	78	0	15	0
26	2232.61193281	77	0	15	0
26	2265.94207956	76	0	15	0
26	2299.24495459	75	0	15	0
26	2332.59093652	74	0	15	0
26	2382.56885523	73	0	15	0
26	2415.8872722	72	0	15	0
26	2449.20099727	71	0	15	0
26	2482.53495619	70	0	15	0
26	2532.51844653	69	0	15	0
26	2565.84096893	68	0	15	0
26	2599.1646643	67	0	15	0
26	2632.49011913	66	0	15	0
26	2682.45044318	65	0	15	0
26	2715.79525214	64	0	15	0
26	2749.11454885	63	0	15	0
26	2782.44176315	62	0	15	0
26	2815.7639923	61	0	15	0
26	2849.08915389	60	0	15	0
26	2882.39613434	59	0	15	0
26	2915.73243921	58	0	15	0
26	2949.0529089	57	0	15	0
26	2982.37865698	56	0	15	0
26	3015.70939021	55	0	15	0
26	3049.02575447	54	0	15	0
26	3082.33537412	53	0	15	0
26	3132.31622527	52	0	15	0
26	3165.65428961	51	0	15	0
26	3198.98560933	50	0	15	0
26	3232.28203298	49	0	15	0
26	3265.6212703	48	0	15	0
26	3315.61033229	47	0	15	0
26	3348.93021548	46	0	15	0
26	3382.23572971	45	0	15	0
26	3415.57320756	44	0	15	0
26	3465.54496813	43	0	15	0
26	3498.88420545	42	0	15	0
26	3532.19206563	41	0	15	0
26	3565.54273948	40	0	15	0
26	3598.84942668	39	0	15	0
26	3632.18895724	39	0	15	0
26	3665.49036605	39	0	15	0
26	3698.81552764	39	0	15	0
26	3732.1371703	39	0	15	0
26	3765.44854941	39	0	15	0
26	3798.78221509	39	0	15	0
26	3832.10532397	39	0	15	0
26	3865.40614628	39	0	15	0
26	3915.39491503	38	0	15	0
26	3948.73884425	37	0	15	0
26	3982.06723153	36	0	15	0
26	4015.3783174	35	0	15	0
26	4065.35506313	35	0	15	0
26	4098.68462338	35	0	15	0
26	4132.00978498	35	0	15	0
26	4165.33611955	35	0	15	0
26	4198.66362709	35	0	15	0
26	4248.63949309	35	0	15	0
26	4281.96817361	35	0	15	0
26	4315.27691352	35	0	15	0
26	4348.60999271	35	0	15	0
26	4381.93310159	35	0	15	0
26	4415.23949555	35	0	15	0
27	0.0	90	0	13	-1
27	66.6327285267	90	0	13	-1
27	99.9549576759	90	0	13	-1
27	133.259885412	90	0	13	-1
27	183.253346064	90	0	13	-1
27	216.579387389	90	0	13	-1
27	249.904548982	90	0	13	-1
27	283.230590307	90	0	13	-1
27	316.553405944	90	0	13	-1
27	366.539828734	90	0	13	-1
27	399.859418684	90	0	13	-1
27	433.180181612	90	0	13	-1
27	466.490974234	90	0	13	-1
27	516.47446458	90	0	13	-1
27	549.813408654	90	0	13	-1
27	583.131239139	90	0	13	-1
27	616.444377715	90	0	13	-1
27	649.778336636	90	0	13	-1
27	683.105844183	90	0	13	-1
27	716.407252987	90	0	13	-1
27	749.750595726	90	0	13	-1
27	783.066373501	90	0	13	-1
27	816.379512077	90	0	13	-1
27	849.719629128	90	0	13	-1
27	883.0406853	89	0	13	-1
27	966.335554757	88	0	13	-1
27	999.673032609	87	0	13	-1
27	1032.99936718	86	0	13	-1
27	1082.98051157	85	0	13	-1
27	1132.96224245	84	0	13	-1
27	1166.2818324	83	0	13	-1
27	1199.6090467	82	0	13	-1
27	1232.93244883	81	0	13	-1
27	1266.253505	80	0	13	-1
27	1316.24051428	79	0	13	-1
27	1349.56479614	78	0	13	-1
27	1382.88731853	77	0	13	-1
27	1416.21189364	76	0	13	-1
27	1449.5156484	75	0	13	-1
27	1482.85312625	74	0	13	-1
27	1516.17330269	73	0	13	-1
27	1549.47881691	72	0	13	-1
27	1582.8198137	71	0	13	-1
27	1616.1417496	70	0	13	-1
27	1649.45224898	69	0	13	-1
